RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs_true,label_kmeans,label_hierarchical,label_dbscan,label_gmm
0.109528109,39,0,0.626745201,4583.0,9,0,3,0,2.0,0,0,0,3,0
0.175072206,66,0,1807.0,5400.0,5,0,1,0,1.0,0,0,0,-1,0
0.135997307,47,1,0.202137998,11318.0,19,0,1,0,4.0,0,0,0,-1,0
0.042993255,63,0,777.0,5400.0,12,0,0,0,2.0,0,0,0,3,0
0.009050906,48,0,2153.0,5400.0,14,0,1,0,0.0,0,0,0,0,0
0.0,42,0,0.497727961,3300.0,6,0,2,0,0.0,0,0,0,0,0
0.294896767,47,1,0.329734053,5000.0,4,0,1,0,3.0,0,0,0,-1,0
0.049319248,52,0,0.190290179,10751.0,6,0,1,2,3.0,0,1,1,-1,1
1.015796841,40,0,0.187272338,4666.0,2,0,1,0,0.0,0,0,0,0,0
0.003461405,86,0,9.0,5400.0,12,0,0,0,0.0,0,0,0,0,0
0.9999999,29,0,0.089423077,1039.0,1,0,0,0,1.0,0,0,0,2,0
0.286000133,42,0,0.435269972,6333.0,18,0,1,0,3.0,0,0,0,-1,0
0.167380151,38,0,0.10623103,5600.0,3,0,0,0,2.0,0,0,0,3,0
0.957967745,52,2,0.379329846,14145.0,20,1,2,0,3.0,1,1,0,-1,1
0.038524247,46,0,0.027526015,2978.0,8,0,0,0,1.0,0,0,0,2,0
0.0,37,0,0.136563877,1815.0,3,0,0,0,1.0,0,0,0,2,0
0.885087763,53,1,0.357101849,8708.0,6,0,2,0,0.0,0,0,0,-1,0
0.499014917,35,0,0.11124386,7532.0,8,0,0,0,0.0,0,0,0,0,0
0.012881595,32,0,0.332698534,5250.0,5,0,1,0,4.0,0,0,0,-1,0
0.003237941,80,0,59.0,5400.0,9,0,0,0,0.0,0,0,0,0,0
0.119182824,84,0,0.093150685,4379.0,6,0,0,0,0.0,0,0,0,0,0
0.492101782,39,2,0.548009809,5300.0,6,0,1,0,2.0,0,0,0,-1,0
0.359542239,78,0,0.129374337,6600.0,7,0,1,0,1.0,0,0,0,2,0
0.749589412,53,0,0.034055728,6782.0,6,0,0,0,0.0,0,0,0,0,0
0.956906468,30,2,3189.0,5400.0,5,0,1,0,0.0,0,0,0,-1,0
0.427223983,38,0,0.147295126,5600.0,6,0,0,0,2.0,0,0,0,3,0
0.522353914,64,0,1.167073984,4500.0,20,0,3,0,0.0,0,0,0,-1,0
0.010341508,61,0,0.383774026,9416.0,11,0,2,0,1.0,0,0,0,2,0
0.9999999,82,0,0.0,5400.0,0,0,0,0,0.0,0,0,0,0,0
0.0,51,0,0.310096154,5407.0,8,1,3,0,0.0,0,0,1,-1,1
0.014970583,78,0,0.00956106,2300.0,5,0,0,0,0.0,0,0,0,0,0
0.0,40,0,0.330556481,3000.0,8,0,1,0,0.0,0,0,0,0,0
0.01779911,57,0,0.235354442,7800.0,4,0,2,0,0.0,0,0,0,0,0
0.9999999,46,0,306.0,5400.0,1,0,0,0,1.0,0,0,0,2,0
0.711729622,51,3,1411.0,5400.0,10,0,0,2,0.0,0,1,1,-1,1
0.492494573,30,0,0.504574439,3606.0,9,0,2,0,0.0,0,0,0,0,0
0.182596291,63,0,0.110722319,4000.0,4,0,1,0,0.0,0,0,0,0,0
0.010374032,63,0,375.0,5400.0,12,0,0,0,0.0,0,0,0,0,0
0.9930005,40,0,0.63598642,2650.0,5,0,1,0,2.0,0,0,0,3,0
0.015692559,63,0,2458.0,5400.0,13,0,1,0,0.0,0,0,0,0,0
0.283431394,45,0,0.250593676,8000.0,11,0,2,0,2.0,0,0,0,3,0
0.068444068,61,0,0.407626561,3041.0,16,0,1,0,0.0,0,0,0,0,0
0.059055607,70,0,0.113839286,2687.0,6,0,1,0,0.0,0,0,0,0,0
0.057263267,74,0,0.029697148,3400.0,10,0,0,0,0.0,0,0,0,0,0
0.012964623,78,0,487.0,5400.0,3,0,1,0,0.0,0,0,0,0,0
0.810330066,72,2,0.676326046,5900.0,11,0,0,0,0.0,1,0,0,-1,0
0.137565352,57,0,0.048412632,12000.0,12,0,0,0,0.0,0,0,0,0,0
0.073294753,68,0,0.325644813,8800.0,16,0,2,0,0.0,0,0,0,0,0
0.843156843,24,2,5.728587319,898.0,7,2,2,1,0.0,0,1,1,-1,1
0.245000392,64,0,1.144196429,4479.0,11,0,2,0,2.0,0,0,0,3,0
0.038689332,24,0,0.018726592,800.0,5,0,0,0,0.0,0,0,0,0,0
1.0929557681400022,58,0,0.159325638,6583.0,2,1,1,1,1.0,1,1,1,-1,1
0.105186621,47,0,0.517448255,10000.0,13,0,2,0,4.0,0,0,0,-1,0
0.023255138,27,0,0.138141576,5240.0,11,1,0,0,0.0,1,0,1,-1,1
0.507475124,65,3,0.063045685,9849.0,8,0,0,0,0.0,0,0,0,-1,1
0.004194465,55,0,156.0,5400.0,8,0,0,0,0.0,0,0,0,0,0
0.0,24,0,0.0,898.0,2,0,0,0,0.0,0,0,0,0,0
0.120714767,49,0,0.187866253,2900.0,4,0,0,0,0.0,0,0,0,0,0
0.311576695,43,0,0.80783429,4875.0,14,0,3,0,0.0,0,0,0,0,0
0.9999999,63,0,0.329334476,3500.0,4,0,2,0,0.0,0,0,0,0,0
0.9999999,63,0,0.119459053,2661.0,3,0,0,0,0.0,0,0,0,0,0
1.0929557681400022,41,1,0.310515173,2833.0,9,0,0,0,1.0,0,0,0,-1,0
0.981006331,24,1,0.01223951,23000.0,6,0,0,0,0.0,1,0,0,-1,0
0.00649159,74,0,0.512905912,1200.0,11,0,1,0,0.0,0,0,0,0,0
0.304604362,77,0,0.415828596,2286.0,6,0,0,0,0.0,0,0,0,0,0
0.012089616,87,0,0.00416551,3600.0,4,0,0,0,0.0,0,0,0,0,0
0.82183187,43,1,0.880984426,5200.0,11,0,2,0,0.0,0,0,0,-1,0
0.014507008,87,0,7.0,5400.0,1,0,0,0,0.0,0,0,0,0,0
0.001685069,44,0,3468.0,5400.0,12,0,2,0,0.0,0,0,0,0,0
0.012690409,50,0,0.157917292,4666.0,10,0,1,0,0.0,0,0,0,0,0
0.252373813,44,0,0.00367287,4083.0,3,0,0,0,0.0,0,0,0,0,0
0.54387264,49,3,0.662800163,4913.0,3,0,1,1,0.0,1,1,1,-1,1
0.019535816,58,0,0.00789266,3800.0,4,0,0,0,0.0,0,0,0,0,0
0.207682494,42,0,0.444470896,8400.0,10,0,2,0,0.0,0,0,0,0,0
0.084791069,52,1,0.153040331,21000.0,9,1,2,2,2.0,0,1,1,-1,1
0.9999999,57,2,0.748189281,4141.0,7,1,1,1,1.0,1,1,1,-1,1
0.040278178,43,1,0.458159743,8400.0,10,0,2,0,0.0,0,0,0,-1,0
0.410527309,40,0,0.492014998,7200.0,9,1,3,0,2.0,0,0,1,-1,1
0.038060929,58,1,271.0,5400.0,19,0,0,0,0.0,0,0,0,4,0
0.070773663,84,2,1332.0,5400.0,9,1,1,0,0.0,0,0,1,-1,1
0.0,40,0,0.17048672,14833.0,4,0,1,0,3.0,0,0,0,-1,0
0.048189482,33,0,0.218150934,4120.0,7,0,1,0,3.0,0,0,0,1,0
0.053343908,62,0,0.015775034,5831.0,4,0,0,0,0.0,0,0,0,0,0
0.082692057,58,0,0.219152665,9700.0,7,0,2,0,0.0,0,0,0,0,0
0.04219578,38,0,0.352202806,8125.0,4,0,1,0,2.0,0,0,0,3,0
0.439190974,40,0,2572.0,5400.0,4,1,1,0,2.0,0,0,0,-1,1
0.532434287,53,0,4655.0,5400.0,17,0,2,0,0.0,0,0,0,-1,0
0.111995485,48,0,0.389206665,4020.0,6,0,1,0,0.0,0,0,0,0,0
0.040363379,78,0,0.012024572,7650.0,13,0,0,0,0.0,0,0,0,0,0
0.02534861,55,0,2189.0,5400.0,20,0,2,0,3.0,0,0,0,-1,0
0.9999999,43,0,0.094525478,5278.0,1,0,1,0,0.0,0,0,0,0,0
0.9999999,50,0,0.411917616,5000.0,4,0,0,0,3.0,0,0,0,-1,0
0.030704979,55,1,4979.040000000037,5400.0,14,0,3,0,2.0,0,0,0,-1,0
0.9999999,42,1,1422.0,5400.0,1,1,1,1,0.0,1,1,1,-1,1
0.133705143,56,0,0.693592948,7600.0,6,0,2,0,0.0,0,0,0,0,0
0.09918296,53,0,0.263842471,11070.0,7,0,2,0,1.0,0,0,0,2,0
0.01800692,63,0,0.008247938,4000.0,5,0,0,0,2.0,0,0,0,3,0
0.068118326,36,0,2.638361638,1000.0,7,0,1,0,0.0,0,0,0,0,0
0.085273178,47,0,0.452073635,9451.0,8,0,4,0,0.0,0,0,0,0,0
0.05028161,38,0,0.41909621,5487.0,9,0,1,0,3.0,0,0,0,1,0
0.9999999,43,1,0.291835277,4200.0,3,1,0,0,0.0,0,1,1,-1,1
0.455142176,62,0,0.360682154,7446.0,10,0,2,0,3.0,0,0,0,-1,0
0.265166758,34,0,0.283097419,1200.0,8,0,0,0,0.0,0,0,0,0,0
0.262712392,49,2,0.519513905,8557.0,19,1,3,0,3.0,0,0,0,-1,1
0.081272518,54,1,0.322815534,11947.0,11,0,2,0,2.0,0,0,0,-1,0
0.292943312,27,0,0.139584068,2836.0,11,0,0,0,0.0,0,0,0,0,0
0.438006952,37,0,0.333296177,8970.0,5,0,2,0,2.0,0,0,0,3,0
0.055484271,63,0,2113.0,5400.0,9,0,2,0,3.0,0,0,0,-1,0
0.393903031,44,0,0.365019446,8741.0,13,0,2,0,2.0,0,0,0,3,0
0.154570452,38,0,0.067288474,1500.0,3,0,0,0,0.0,0,0,0,0,0
0.076857297,64,0,0.200736814,11128.0,9,0,1,0,0.0,0,0,0,0,0
0.962075848,55,0,0.14087712,4833.0,3,0,0,1,1.0,0,1,1,-1,1
0.292159285,78,0,605.0,5400.0,5,0,0,0,0.0,0,0,0,0,0
0.9999999,28,0,0.327049414,3500.0,3,0,2,0,1.0,0,0,0,-1,0
0.041096326,74,0,1.037785589,2275.0,7,0,2,0,1.0,0,0,0,2,0
0.246226324,47,1,0.183004721,3600.0,8,0,0,0,4.0,0,0,0,-1,0
0.262818732,50,0,141.0,5400.0,2,0,0,0,0.0,0,0,0,0,0
0.011647255,28,1,0.0,5400.0,1,0,0,0,0.0,0,0,0,-1,0
0.001011634,34,0,0.073424069,5583.0,7,0,0,0,0.0,0,0,0,0,0
0.063023424,54,0,0.487152596,3813.0,6,0,1,0,0.0,0,0,0,0,0
0.541698576,74,0,2775.0,5400.0,15,0,3,0,0.0,0,0,0,-1,0
0.002439266,63,0,0.004301825,8600.0,10,0,0,0,0.0,0,0,0,0,0
0.017463048,38,0,0.216120836,7083.0,3,0,1,0,0.0,0,0,0,0,0
0.231635244,40,0,0.003089969,23000.0,3,0,0,0,0.0,0,0,0,-1,0
0.384331876,57,0,1010.0,5400.0,4,0,1,0,0.0,0,0,0,0,0
0.999955567,50,0,2316.0,5400.0,6,0,1,0,3.0,0,0,0,-1,0
0.9999999,73,0,4979.040000000037,0.0,2,0,0,0,0.0,0,0,0,-1,0
0.382149809,41,0,0.190231362,3500.0,17,0,0,0,2.0,0,0,0,3,0
0.0,28,0,0.0,5400.0,2,0,0,0,0.0,0,0,0,0,0
0.9999999,59,0,0.375223135,2800.0,2,0,1,0,1.0,0,0,0,2,0
0.002888568,28,0,0.226864506,2560.0,9,0,0,0,0.0,0,0,0,0,0
0.235687414,48,0,0.248924609,8833.0,10,0,2,0,1.0,0,0,0,2,0
0.015271802,68,0,0.12290366,8168.0,6,0,0,0,0.0,0,0,0,0,0
0.889074062,64,0,0.148093299,2700.0,2,0,0,0,0.0,0,0,0,0,0
0.036448324,49,0,0.10474334,7694.0,4,0,1,0,2.0,0,0,0,3,0
0.482834478,55,1,0.225253535,7000.0,3,0,1,0,1.0,0,0,0,-1,0
0.049174542,37,0,0.383790965,11289.0,9,0,2,0,1.0,0,0,0,2,0
0.0,46,0,3370.0,5400.0,8,0,1,0,0.0,0,0,0,0,0
0.015679373,65,0,2875.0,5400.0,6,0,1,0,0.0,0,0,0,0,0
0.521979121,36,0,0.17440174,5515.0,4,0,0,0,2.0,0,0,0,3,0
0.284828428,61,0,0.275016665,13500.0,13,0,1,0,0.0,0,0,0,0,0
0.045067285,57,0,0.279553029,5100.0,16,0,1,0,1.0,0,0,0,2,0
0.069860279,24,0,1.0,0.0,1,0,0,0,0.0,0,0,0,0,0
0.0099518,64,0,0.256249107,7000.0,4,0,1,0,0.0,0,0,0,0,0
0.059132426,46,0,0.144530134,3500.0,6,0,0,0,1.0,0,0,0,2,0
0.0,81,0,0.017310849,6700.0,5,0,0,0,0.0,0,0,0,0,0
0.012141541,76,0,0.12,4599.0,5,0,0,0,0.0,0,0,0,0,0
0.0,42,0,0.345734016,13466.0,16,0,3,0,1.0,0,0,0,-1,0
0.149750347,42,0,0.162141893,20000.0,11,1,1,0,4.0,0,0,0,-1,1
0.033779219,30,0,0.020349875,2800.0,5,0,0,0,0.0,0,0,0,0,0
0.0,58,0,0.16227924,3000.0,8,0,0,0,0.0,0,0,0,0,0
0.233530214,24,0,0.016129032,929.0,3,0,0,0,0.0,0,0,0,0,0
0.023752542,39,0,0.311392984,8750.0,17,0,2,0,0.0,1,0,0,0,0
1.0929557681400022,28,0,0.159868026,3333.0,3,1,0,2,1.0,1,1,1,-1,1
0.439040413,49,0,0.466340813,4500.0,13,0,1,0,0.0,0,0,0,0,0
0.525215811,51,0,0.719244921,6250.0,10,0,4,0,0.0,0,0,0,0,0
0.330007243,60,0,0.992002285,3500.0,13,0,1,0,0.0,0,0,0,0,0
0.062977021,46,0,1462.0,5400.0,8,0,1,0,0.0,0,0,0,0,0
0.001753992,61,0,1388.0,5400.0,11,0,2,0,0.0,0,0,0,0,0
0.007468982,59,0,0.129109671,16667.0,14,0,1,0,1.0,0,0,0,2,0
0.00831687,64,0,559.0,5400.0,3,0,1,0,0.0,0,0,0,0,0
0.991192573,56,1,0.179364127,5000.0,7,2,0,0,1.0,0,1,1,-1,1
0.001499925,63,0,0.112481253,6000.0,11,0,1,0,0.0,0,0,0,0,0
0.091095445,59,0,0.462371563,3600.0,4,0,2,0,0.0,0,0,0,0,0
0.359747375,49,1,0.446012703,4250.0,10,0,1,0,2.0,0,0,0,-1,0
0.9999999,42,1,91.0,5400.0,0,0,0,0,0.0,0,0,0,-1,0
0.231025629,36,0,2.68378241,5900.0,4,0,1,0,1.0,0,0,0,2,0
0.028586116,66,0,3429.0,5400.0,13,0,2,0,0.0,0,0,0,0,0
0.988496593,52,4,1.729668333,2200.0,14,0,3,1,1.0,1,1,1,-1,1
0.593578624,55,0,0.770939791,4500.0,14,0,1,0,0.0,0,0,0,0,0
0.357257652,41,0,0.351780927,5221.0,10,0,0,0,3.0,0,0,0,1,0
0.800630721,59,0,1544.0,5400.0,4,1,1,0,0.0,0,0,1,-1,1
0.174619091,57,0,0.310699268,6420.0,14,0,1,0,0.0,0,0,0,0,0
0.001866542,65,0,0.0,2902.0,4,0,0,0,0.0,0,0,0,0,0
0.530210378,43,0,0.089097556,13950.0,10,0,0,0,2.0,0,0,0,-1,0
0.89654253,38,1,0.451677405,4500.0,9,0,0,0,1.0,0,0,0,-1,0
0.295315551,64,0,0.457814383,4977.0,5,0,1,0,0.0,0,0,0,0,0
0.983848204,36,2,0.217696195,9696.0,9,2,0,0,0.0,0,1,1,-1,1
0.069718495,26,1,0.211294245,3700.0,8,0,0,0,0.0,0,0,0,-1,0
0.152505164,63,0,528.0,5400.0,10,0,0,0,0.0,0,0,0,0,0
1.050599201,31,3,0.623828369,4800.0,11,1,2,0,0.0,1,1,0,-1,1
0.043173461,56,1,0.155514536,4333.0,9,0,1,0,1.0,1,0,0,-1,0
0.027294461,50,0,2088.0,5400.0,12,0,2,0,0.0,0,0,0,0,0
0.151224581,42,0,384.0,1.0,7,0,0,0,3.0,0,0,0,-1,0
0.012468555,67,0,0.197950512,4000.0,6,0,1,0,0.0,0,0,0,0,0
0.38021563,49,0,0.466396659,7900.0,11,0,1,0,2.0,0,0,0,3,0
0.0,70,0,0.0,3500.0,6,0,0,0,0.0,0,0,0,0,0
1.0929557681400022,42,3,0.477626459,3083.0,6,3,1,2,3.0,1,1,1,-1,1
1.043123953,73,0,0.212158273,13899.0,21,0,0,0,0.0,1,0,0,-1,0
0.00591642,43,0,0.048126579,9100.0,9,0,0,0,0.0,0,0,0,0,0
0.6909013,43,1,0.282772923,6750.0,6,0,1,0,1.0,0,0,0,-1,0
0.005458396,50,0,0.312585927,8000.0,9,0,2,0,1.0,0,0,0,2,0
0.011195859,66,0,928.0,5400.0,7,0,2,0,0.0,0,0,0,0,0
0.186506967,74,0,138.5,1.0,6,0,0,0,0.0,0,0,0,0,0
1.0929557681400022,43,0,0.03331945,2400.0,1,0,0,0,0.0,0,0,0,0,0
0.202527107,67,1,0.420815017,8416.0,12,0,2,1,0.0,0,0,1,-1,1
0.185547097,74,0,0.057169745,8500.0,3,0,0,0,0.0,0,0,0,0,0
0.561013664,54,0,0.220194951,4000.0,7,0,0,0,2.0,0,0,0,3,0
0.082196712,59,1,0.335613761,5115.0,12,0,2,0,0.0,0,0,0,4,0
0.017891457,52,0,0.46623786,23000.0,18,0,4,0,3.0,1,0,0,-1,0
0.692405755,58,1,0.629712546,11166.0,20,0,2,1,0.0,0,1,1,-1,1
0.339953013,73,0,0.174750831,3009.0,11,0,0,0,0.0,0,0,0,0,0
0.580927384,38,0,0.672267074,4582.0,4,0,2,0,0.0,0,0,0,0,0
0.008623922,43,0,0.223612104,8393.0,9,0,2,0,1.0,0,0,0,2,0
0.283821988,63,0,0.750200803,1244.0,9,0,0,0,0.0,0,0,0,0,0
0.003066872,63,0,0.256171697,18916.0,13,0,2,0,0.0,0,0,0,-1,0
0.016727273,50,0,0.003142558,10500.0,20,1,0,0,0.0,0,0,1,-1,1
0.9999999,63,0,0.204013925,23000.0,9,0,3,0,1.0,0,0,0,-1,0
1.0929557681400022,51,3,1678.0,5400.0,11,1,1,2,0.0,0,1,1,-1,1
0.54213082,35,0,0.534910166,4396.0,4,0,2,0,0.0,0,0,0,0,0
0.081727464,45,0,1291.0,0.0,5,0,1,0,3.0,0,0,0,-1,0
0.228767031,51,0,2601.0,5400.0,13,0,2,0,0.0,0,0,0,0,0
0.219154206,35,0,0.115245765,3600.0,4,0,0,0,0.0,0,0,0,0,0
0.174491189,60,0,0.758812059,6666.0,14,0,2,0,0.0,0,0,0,0,0
0.087022331,80,0,277.0,5400.0,16,0,0,0,0.0,0,0,0,0,0
0.588426447,41,0,0.273500726,4818.0,7,0,0,2,3.0,1,1,1,-1,1
0.006841205,78,0,52.01785714,55.0,6,0,2,0,0.0,0,0,0,0,0
0.551663228,58,0,0.816908744,17280.0,24,0,4,0,0.0,0,0,0,-1,0
0.0,51,0,0.016841382,5818.0,5,0,0,0,3.0,0,0,0,1,0
0.510441253,53,0,0.482258207,11300.0,12,0,2,0,1.0,0,0,0,-1,0
0.090767177,65,0,0.377803171,7000.0,13,0,3,0,0.0,0,0,0,0,0
0.0,46,2,2644.0,5400.0,7,0,2,0,0.0,0,0,0,-1,0
0.161586608,36,0,0.274058075,12500.0,4,0,1,0,1.0,0,0,0,-1,0
0.043646789,61,0,0.226181412,19700.0,15,0,1,0,1.0,0,0,0,-1,0
0.359321391,39,2,0.348706412,8000.0,8,0,1,0,0.0,0,0,0,-1,0
0.348243652,26,1,0.204320432,3332.0,4,0,0,0,0.0,0,0,0,-1,0
0.0,43,0,0.230635461,13800.0,6,0,1,0,2.0,0,0,0,3,0
0.506801846,48,0,0.503909755,7800.0,12,0,3,0,0.0,0,0,0,0,0
0.746684258,37,0,0.343079922,4616.0,13,0,0,0,2.0,0,0,0,3,0
0.327191531,59,0,0.381167493,22800.0,17,0,2,0,1.0,0,0,0,-1,0
0.205728116,40,1,1327.0,5400.0,4,0,1,0,0.0,0,0,0,-1,0
0.071070404,35,0,1772.0,1.0,12,0,1,0,2.0,0,0,0,-1,0
0.003050207,61,0,0.255265929,7595.0,15,0,2,0,0.0,0,0,0,0,0
0.0,72,0,87.0,5400.0,4,0,0,0,0.0,0,0,0,0,0
0.45262793,51,0,0.492063492,8000.0,7,0,1,0,0.0,0,0,0,0,0
0.01289871,31,1,0.301771533,3273.0,10,0,1,0,0.0,0,0,0,-1,0
0.625010039,47,0,1653.0,5400.0,9,0,0,0,0.0,0,0,0,-1,0
0.666498334,58,0,0.186928702,4375.0,6,0,0,0,0.0,0,0,0,0,0
0.001479941,72,0,415.0,5400.0,4,0,1,0,0.0,0,0,0,0,0
0.084915085,49,0,0.044551591,5184.0,2,0,0,0,0.0,0,0,0,0,0
0.58823247,54,0,0.520767778,9533.0,18,0,1,0,0.0,0,0,0,0,0
0.000380946,78,1,0.000749906,8000.0,8,0,0,0,0.0,0,0,0,4,0
0.450410468,38,0,2723.0,5400.0,4,0,1,0,0.0,0,0,0,-1,0
0.023855841,43,0,0.0019998,10000.0,5,0,0,0,0.0,0,0,0,0,0
0.075974073,50,0,0.202560412,13200.0,6,0,1,0,2.0,0,0,0,3,0
0.0,32,0,0.80140993,6666.0,12,0,2,0,0.0,0,0,0,0,0
0.318088122,46,0,0.33822157,7500.0,5,0,1,0,1.0,0,0,0,2,0
0.008838272,44,1,0.233598786,7910.0,7,0,1,0,0.0,0,0,0,-1,0
0.0,81,0,0.035971223,1250.0,3,0,0,0,0.0,0,0,0,0,0
0.332827955,39,1,0.138465384,4000.0,7,0,0,0,1.0,0,0,0,-1,0
0.300641281,55,0,248.0,5400.0,5,0,0,0,0.0,0,0,0,0,0
0.058711257,64,0,0.462617685,5416.0,8,0,1,0,0.0,0,0,0,0,0
0.109362665,40,0,0.213390274,7258.0,6,0,2,0,2.0,0,0,0,3,0
0.139558071,52,0,0.145927036,2000.0,4,0,0,0,0.0,0,0,0,0,0
0.560540991,40,0,0.638144742,2500.0,12,0,0,0,1.0,0,0,0,2,0
0.184911574,36,0,74.0,5400.0,5,0,0,0,0.0,0,0,0,0,0
0.149800015,40,0,0.302565811,3000.0,3,0,1,0,3.0,0,0,0,1,0
0.023665245,81,0,0.061041806,10500.0,15,0,1,0,0.0,0,0,0,0,0
0.832016798,32,1,0.692866879,2200.0,5,1,1,0,2.0,0,1,1,-1,1
0.186362014,25,2,0.099950025,2000.0,5,0,0,2,0.0,1,1,1,-1,1
0.9999999,28,0,0.512536633,3070.0,4,0,1,0,0.0,0,0,0,0,0
0.0,53,2,0.599566739,6000.0,7,0,2,0,0.0,0,0,0,-1,0
0.00792511,58,0,0.289071093,10000.0,10,0,2,0,0.0,0,0,0,0,0
0.228562113,55,0,0.922880816,1568.0,6,0,2,0,0.0,0,0,0,0,0
0.423140472,45,4,0.139298336,11600.0,14,0,0,0,1.0,0,0,0,-1,1
1.0929557681400022,24,0,41.0,5400.0,0,2,0,0,0.0,0,1,1,-1,1
0.760689458,54,2,0.389101816,6000.0,8,1,1,1,2.0,0,1,1,-1,1
0.080156794,75,0,0.005538121,10833.0,4,0,0,0,0.0,0,0,0,0,0
0.060418735,33,0,2709.0,5400.0,15,0,2,0,1.0,0,0,0,-1,0
0.043747897,43,0,0.024975985,1040.0,4,0,0,0,2.0,0,0,0,3,0
0.015261541,72,0,0.609884332,950.0,6,0,0,0,0.0,0,0,0,0,0
0.104315851,55,0,0.203629652,3250.0,4,0,1,0,0.0,0,0,0,0,0
0.026379456,39,0,0.461923013,6000.0,12,0,2,0,0.0,0,0,0,0,0
0.0,61,0,0.637975466,9700.0,16,0,3,0,0.0,0,0,0,0,0
0.047130191,45,0,0.584773604,7000.0,8,0,2,0,0.0,1,0,0,0,0
0.0,54,0,0.256484567,6900.0,9,0,2,0,0.0,0,0,0,0,0
0.666633337,31,0,0.50312989,3833.0,5,0,1,0,0.0,0,0,0,0,0
0.037582256,68,0,1280.0,5400.0,11,0,1,0,0.0,0,0,0,0,0
0.390221489,61,0,4979.040000000037,5400.0,24,0,4,0,3.0,0,0,0,-1,0
0.290185984,74,0,0.645113524,2025.0,12,0,0,0,0.0,0,0,0,0,0
0.312776057,56,0,0.678722711,3068.0,18,0,2,0,1.0,0,0,0,-1,0
0.0,71,0,774.0,5400.0,2,0,0,0,0.0,0,0,0,0,0
0.009429422,79,0,1513.0,5400.0,11,0,2,0,0.0,0,0,0,0,0
0.9999999,54,0,0.480040733,4909.0,5,0,3,0,0.0,0,0,0,0,0
0.032163291,52,1,0.237190702,4000.0,11,0,1,0,0.0,0,0,0,4,0
0.143347263,54,0,0.156821963,16827.0,16,0,1,0,1.0,0,0,0,2,0
0.563022924,68,0,0.030996125,8000.0,3,1,0,0,2.0,0,0,1,-1,1
0.176882312,52,0,0.421763039,6000.0,6,0,1,0,1.0,0,0,0,2,0
0.071892041,43,1,0.290609945,11000.0,13,0,1,0,3.0,0,0,0,-1,0
0.287176526,49,0,0.195820082,2200.0,4,0,0,0,0.0,0,0,0,0,0
0.297462817,42,0,0.19691801,8500.0,9,0,1,0,1.0,0,0,0,2,0
0.245754246,24,0,7.0,5400.0,1,0,0,0,0.0,0,0,0,0,0
0.483711835,42,1,0.380871534,7067.0,7,0,2,0,1.0,1,0,0,-1,0
0.9999999,61,0,0.011358473,2200.0,1,1,0,0,0.0,0,0,1,-1,1
0.150151627,63,1,0.046590682,5000.0,5,0,0,0,1.0,0,0,0,-1,0
0.9999999,28,0,0.104210774,4250.0,2,0,0,0,2.0,0,0,0,3,0
0.728542914,60,1,0.305331179,3094.0,5,0,1,0,0.0,0,0,0,-1,0
0.123397616,57,0,0.033600775,18570.0,16,0,0,0,0.0,0,0,0,0,0
0.376202975,26,0,0.270742358,2060.0,2,0,0,0,0.0,0,0,0,0,0
0.005720664,61,0,1050.0,5400.0,4,0,1,0,0.0,0,0,0,0,0
0.001317089,48,1,169.0,5400.0,12,0,0,0,0.0,0,0,0,4,0
0.063767541,48,0,115.0,5400.0,9,0,0,0,0.0,0,0,0,0,0
0.30645124,49,0,0.328760587,16765.0,15,0,4,0,0.0,0,0,0,-1,0
0.551527838,47,0,1.266592613,3600.0,14,0,3,0,0.0,0,0,0,-1,0
0.176521417,27,0,0.04922516,4387.0,4,0,0,0,1.0,0,0,0,2,0
0.078538223,67,0,0.274317079,7833.0,9,0,2,0,3.0,0,0,0,-1,0
0.63349864,62,0,0.313955149,7000.0,6,0,2,0,0.0,0,0,0,0,0
0.450604939,52,0,0.346505144,10400.0,11,0,2,0,1.0,0,0,0,2,0
0.874216844,45,3,0.358039505,10833.0,14,0,1,1,4.0,0,1,1,-1,1
0.07285298,70,0,38.0,5400.0,4,0,0,0,0.0,0,0,0,0,0
0.716743544,60,0,0.526258503,3674.0,7,0,1,0,0.0,0,0,0,0,0
0.610591612,36,2,0.371695179,4500.0,7,3,0,1,0.0,0,1,1,-1,1
0.0,49,0,0.281189219,10796.0,7,0,2,0,0.0,0,0,0,0,0
0.27290903,35,0,0.437391136,5166.0,5,0,1,2,1.0,1,1,1,-1,1
0.204149974,77,0,0.259399445,3962.0,9,0,0,0,1.0,0,0,0,2,0
0.189962008,26,0,0.99760096,2500.0,6,0,2,0,0.0,0,0,0,0,0
0.006492565,86,0,0.00092302,5416.0,2,0,0,0,0.0,0,0,0,0,0
0.000688162,44,0,0.268450624,10500.0,15,0,1,0,0.0,0,0,0,0,0
0.004864137,65,0,0.119211168,4512.0,11,0,1,0,0.0,0,0,0,0,0
0.005744052,51,0,0.371762824,10000.0,6,0,1,0,3.0,0,0,0,1,0
0.075830544,55,0,0.22204683,3800.0,3,0,1,0,0.0,0,0,0,0,0
